time_s,data,injected_signal,template
0.01318359375,0.5058500291145772,-0.009649732133398209,-0.019299464266796417
0.013427734375,0.4557257677153042,-0.009914291842795091,-0.019828583685590182
0.013671875,-0.4297617412720704,-0.010152979660751118,-0.020305959321502236
0.013916015625,-0.1649711903520309,-0.0103650024264236,-0.0207300048528472
0.01416015625,0.15508208371069615,-0.010549631991085833,-0.021099263982171667
0.014404296875,0.47706635542285875,-0.010706208138320867,-0.021412416276641734
0.0146484375,-0.2504212602816277,-0.01083414135898272,-0.02166828271796544
0.014892578125,-0.10376240380154671,-0.01093291546963815,-0.0218658309392763
0.01513671875,-0.5641695770664282,-0.011002090063414169,-0.022004180126828338
0.015380859375,-0.6091446148227654,-0.011041302782430026,-0.022082605564860053
0.015625,0.39521263979581134,-0.011050271401287653,-0.022100542802575306
0.015869140625,0.6670912185739797,-0.011028795711431819,-0.022057591422863638
0.01611328125,-0.04698181998673762,-0.0109767591965707,-0.0219535183931414
0.016357421875,0.490872318456243,-0.010894130489769071,-0.021788260979538142
0.0166015625,0.17003704792052718,-0.010780964603289887,-0.021561929206579775
0.016845703125,-0.3331972812253273,-0.010637403922765187,-0.021274807845530375
0.01708984375,0.17023412379638328,-0.010463678957823682,-0.020927357915647364
0.017333984375,0.7587581743910953,-0.010260108841889276,-0.02052021768377855
0.017578125,-0.027940121129467366,-0.010027101574491595,-0.02005420314898319
0.017822265625,0.7725566739069081,-0.009765154000095038,-0.019530308000190077
0.01806640625,-1.3193474035630284,-0.009474851518156236,-0.018949703036312472
0.018310546875,0.4017943846677526,-0.009156867519859328,-0.018313735039718657
0.0185546875,0.03471157157133252,-0.008811962547753096,-0.017623925095506192
0.018798828125,-0.15794465840825556,-0.008440983175321815,-0.01688196635064363
0.01904296875,0.03783552766339013,-0.008044860604361017,-0.016089721208722034
0.019287109375,-1.0014090662793445,-0.00762460897889804,-0.01524921795779608
0.01953125,-0.11701726733404948,-0.007181323415293514,-0.014362646830587028
0.019775390625,0.17184010800679234,-0.006716177749080883,-0.013432355498161765
0.02001953125,0.7327166003707134,-0.006230422000044627,-0.012460844000089254
0.020263671875,-0.26486048869482526,-0.005725379558001542,-0.011450759116003083
0.0205078125,-0.4094492455393233,-0.005202444092729525,-0.01040488818545905
0.020751953125,-0.2555415979847514,-0.004663076192483116,-0.009326152384966232
0.02099609375,0.4535922591144965,-0.004108799736540548,-0.008217599473081096
0.021240234375,0.16083435682160227,-0.0035411980082399657,-0.0070823960164799315
0.021484375,-0.2678420114394998,-0.0029619095559804214,-0.005923819111960843
0.021728515625,0.25426109274599695,-0.0023726238106810895,-0.004745247621362179
0.02197265625,0.04676369820481208,-0.0017750764692081118,-0.0035501529384162236
0.022216796875,0.48315145061215753,-0.0011710446542870876,-0.002342089308574175
0.0224609375,-0.3515888888010942,-0.0005623418624180185,-0.001124683724836037
0.022705078125,-0.16378188601117788,4.918728770622633e-05,9.837457541245266e-05
0.02294921875,-0.19539240407326797,0.0006616724928108431,0.0013233449856216862
0.023193359375,-0.7304842506917909,0.0012732233742683606,0.0025464467485367213
0.0234375,0.14994207377590613,0.001881935243618102,0.003763870487236204
0.023681640625,0.13301353109810515,0.0024858950081604785,0.004971790016320957
0.02392578125,0.005639915520788954,0.0030831871995585093,0.006166374399117019
0.024169921875,-0.11362166658000805,0.0036719001075654054,0.007343800215130811
0.0244140625,-0.7034352390249807,0.00425013200022636,0.00850026400045272
0.024658203125,-0.20550666397150094,0.00481599741117858,0.00963199482235716
0.02490234375,-0.16598962478938378,0.005367633474000969,0.010735266948001938
0.025146484375,-0.3952354283278628,0.0059032062829466655,0.011806412565893331
0.025390625,-0.07422193857417209,0.0064209172588324806,0.012841834517664961
0.025634765625,0.20894443790563155,0.006919009498362366,0.013838018996724733
0.02587890625,0.9504887246899968,0.007395774084731725,0.01479154816946345
0.026123046875,0.09513846275291774,0.007849556336998258,0.015699112673996516
0.0263671875,0.13705395733679934,0.008278761975417171,0.016557523950834343
0.026611328125,-0.028541094703356723,0.008681863179726886,0.017363726359453772
0.02685546875,-0.950328203132282,0.00905740451723882,0.01811480903447764
0.027099609375,-0.003852929007074568,0.009404008717533871,0.018808017435067742
0.02734375,0.03983548724111535,0.009720382270602132,0.019440764541204265
0.027587890625,1.2416263770680256,0.010005320825382453,0.020010641650764906
0.02783203125,-0.08592276802469376,0.01025771436586751,0.02051542873173502
0.028076171875,0.16125022330904543,0.010476552142239205,0.02095310428447841
0.0283203125,-0.0066949575177314875,0.010660927334890168,0.021321854669780337
0.028564453125,-0.573528977380095,0.01081004142967099,0.02162008285934198
0.02880859375,0.5823346155407902,0.010923208283279936,0.021846416566559872
0.029052734375,0.38696637420177027,0.01099985785838321,0.02199971571676642
0.029296875,0.4065555131303424,0.011039539608818904,0.02207907921763781
0.029541015625,-0.4436518019012729,0.011041925496096556,0.02208385099219311
0.02978515625,0.7124039680874052,0.011006812619355707,0.022013625238711414
0.030029296875,-0.6899914059541502,0.01093412544199027,0.02186825088398054
0.0302734375,0.304252464499414,0.010823917599278886,0.02164783519855777
0.030517578125,1.1059041861775725,0.010676373272583174,0.02135274654516635
0.03076171875,-0.4847763544483608,0.010491808116983335,0.02098361623396667
0.031005859375,-0.2728781950707748,0.010270669730611146,0.02054133946122229
0.03125,0.05983922019923147,0.010013537655410862,0.020027075310821724
0.031494140625,-0.2420167041574944,0.009721122900605197,0.019442245801210394
0.03173828125,-0.765937448551304,0.00939426698176239,0.01878853396352478
0.031982421875,0.043315427873060405,0.009033940470046742,0.018067880940093484
0.0322265625,-0.522510615815068,0.008641241047984418,0.017282482095968835
0.032470703125,0.24501360638747366,0.008217391069882861,0.016434782139765722
0.03271484375,-0.4519483824900009,0.007763734626900677,0.015527469253801354
0.032958984375,0.7822489366274388,0.007281734118669027,0.014563468237338053
0.033203125,-0.38485367983280977,0.006772966335308768,0.013545932670617536
0.033447265625,-0.15479164004717427,0.006239118055663517,0.012478236111327035
0.03369140625,0.41244058985440435,0.005681981169569457,0.011363962339138913
0.033935546875,-0.610328710882976,0.005103447334001557,0.010206894668003114
0.0341796875,0.11823546947702919,0.004505502174964481,0.009011004349928962
0.034423828125,0.6574615961902409,0.003890219049026861,0.007780438098053722
0.03466796875,-0.8004818649001921,0.003259752380421597,0.006519504760843194
0.034912109375,0.09493325985779635,0.0026163305916442523,0.005232661183288505
0.03515625,0.13190364577167846,0.0019622486474666833,0.003924497294933367
0.035400390625,0.39221129612289124,0.0012998602342360708,0.0025997204684721415
0.03564453125,-0.6178437858408,0.0006315695982409108,0.0012631391964818216
0.035888671875,-0.6602684834733523,-4.017693121415206e-05,-8.035386242830413e-05
0.0361328125,0.2602578831018671,-0.0007128997065817236,-0.0014257994131634472
0.036376953125,0.1471082418310745,-0.0013840947855185417,-0.0027681895710370834
0.03662109375,0.12319518199076052,-0.0020512431821777576,-0.004102486364355515
0.036865234375,0.17051228443453625,-0.0027118203139515776,-0.005423640627903155
0.037109375,-0.34337566639904477,-0.003363305609799357,-0.006726611219598714
0.037353515625,0.11212365633557111,-0.004003192244930667,-0.008006384489861334
0.03759765625,0.14190723968397936,-0.004628996965361267,-0.009257993930722535
0.037841796875,-0.362413978977914,-0.005238269964730096,-0.010476539929460193
0.0380859375,0.9270586507976125,-0.0058286047747657605,-0.011657209549531521
0.038330078125,0.2305188123259647,-0.0063976481299290785,-0.012795296259858157
0.03857421875,-0.6025948583673658,-0.006943109766041557,-0.013886219532083114
0.038818359375,0.3208140322047698,-0.007462772112145076,-0.014925544224290151
0.0390625,-0.4952953349480929,-0.007954499834432218,-0.015908999668864436
0.039306640625,0.3851260526803811,-0.00841624919084495,-0.0168324983816899
0.03955078125,0.5704517123488335,-0.008846077154868497,-0.017692154309736995
0.039794921875,-0.4195833094430054,-0.009242150267150195,-0.01848430053430039
0.0400390625,0.4720853114483054,-0.009602753173855493,-0.019205506347710986
0.040283203125,0.19646416665711067,-0.009926296811138489,-0.019852593622276978
0.04052734375,0.40081875380149123,-0.010211326195753783,-0.020422652391507565
0.040771484375,0.9379399635442994,-0.010456527782674295,-0.02091305556534859
0.041015625,-0.1333547943530402,-0.010660736351604945,-0.02132147270320989
0.041259765625,-0.38769102356424173,-0.010822941385496965,-0.02164588277099393
0.04150390625,-0.4556995077183323,-0.010942292905570647,-0.021884585811141295
0.041748046875,-0.4189232492116635,-0.011018106728944389,-0.022036213457888778
0.0419921875,-0.04960072382379526,-0.01104986911674316,-0.02209973823348632
0.042236328125,0.1595387466258054,-0.011037240782516564,-0.022074481565033128
0.04248046875,0.1273653394320782,-0.010980060232931316,-0.021960120465862633
0.042724609375,0.40271327810300095,-0.010878346415010929,-0.021756692830021858
0.04296875,-0.004231354707716311,-0.01073230064666982,-0.02146460129333964
0.043212890625,0.7162247307687344,-0.010542307809924096,-0.02108461561984819
0.04345703125,-0.14263735340792638,-0.010308936788948328,-0.020617873577896656
0.043701171875,1.3500516431567309,-0.010032940138078629,-0.020065880276157258
0.0439453125,0.30311842091457597,-0.009715252967927161,-0.019430505935854322
0.044189453125,-0.43793576924910294,-0.00935699104096168,-0.01871398208192336
0.04443359375,-0.5444056971017607,-0.008959448071204516,-0.017918896142409033
0.044677734375,0.23271211539548714,-0.00852409222610552,-0.01704818445221104
0.044921875,-0.11978395449505656,-0.008052561832131119,-0.016105123664262238
0.045166015625,0.349453586756874,-0.007546660289172008,-0.015093320578344015
0.04541015625,0.2296104620842822,-0.007008350202490227,-0.014016700404980454
0.045654296875,-0.042854203073025385,-0.0064397467445889995,-0.012879493489177999
0.0458984375,-0.42923996929727937,-0.005843110263076901,-0.011686220526153802
0.046142578125,-0.762644450497231,-0.005220838154298606,-0.010441676308597212
0.04638671875,-0.2278329320597079,-0.004575456026197346,-0.009150912052394692
0.046630859375,0.4242897889841917,-0.0039096081775445105,-0.007819216355089021
0.046875,0.1038208246408023,-0.0032260474242996723,-0.006452094848599345
0.047119140625,-0.6253970136634275,-0.0025276243074335123,-0.0050552486148670245
0.04736328125,0.08477318720555488,-0.0018172757200361153,-0.0036345514400722306
0.047607421875,0.19156067686949088,-0.0010980129949275175,-0.002196025989855035
0.0478515625,-0.4423016275978327,-0.0003729094972662284,-0.0007458189945324568
0.048095703125,0.07721746520296709,0.00035491223020313296,0.0007098244604062659
0.04833984375,0.030186652941628454,0.0010822937186285046,0.002164587437257009
0.048583984375,-0.5696790947475141,0.0018060541677974193,0.0036121083355948385
0.048828125,0.18141668450220066,0.0025230043280590328,0.0050460086561180655
0.049072265625,0.28362222379501495,0.0032299606108977742,0.0064599212217955485
0.04931640625,0.5454493809550653,0.003923759367426893,0.007847518734853787
0.049560546875,0.5315022972895528,0.004601271272101319,0.009202542544202637
0.0498046875,-0.6835752682313124,0.005259415747233096,0.010518831494466191
0.050048828125,-0.4630173445951156,0.005895175362445754,0.011790350724891508
0.05029296875,0.2640232437463698,0.006505610142039953,0.013011220284079906
0.050537109375,0.2639808471684768,0.0070878717123723945,0.014175743424744789
0.05078125,0.2651630603738123,0.007639217220788346,0.015278434441576692
0.051025390625,1.934522768284762,0.008157022957401554,0.016314045914803108
0.05126953125,0.29408405295768053,0.008638797611097062,0.017277595222194124
0.051513671875,0.5768650151818457,0.009082195091546279,0.018164390183092557
0.0517578125,0.4864859085963803,0.00948502684977915,0.0189700536995583
0.052001953125,0.335540899283857,0.009845273630958017,0.019690547261916033
0.05224609375,-0.14747352572572753,0.01016109659444528,0.02032219318889056
0.052490234375,0.38991545798468846,0.010430847738054725,0.02086169547610945
0.052734375,-0.3757595277032637,0.010653079565522208,0.021306159131044416
0.052978515625,-0.10758274943127946,0.010826553938724982,0.021653107877449965
0.05322265625,-0.2317315238555368,0.010950250059014914,0.02190050011802983
0.053466796875,0.05196044121836559,0.011023371525204315,0.02204674305040863
0.0537109375,1.168374635756,0.011045352419245843,0.022090704838491685
0.053955078125,-0.9226167339214035,0.011015862374470537,0.022031724748941075
0.05419921875,0.35406490577263566,0.010934810585378908,0.021869621170757816
0.054443359375,-0.7955555868724201,0.010802348722405715,0.02160469744481143
0.0546875,-0.2253470601749325,0.010618872719784248,0.021237745439568495
0.054931640625,0.5548603218932865,0.01038502340960342,0.02077004681920684
0.05517578125,0.042241695528093245,0.01010168598036186,0.02020337196072372
0.055419921875,-0.529102400720897,0.009769988243756087,0.019539976487512174
0.0556640625,-0.3482605569309107,0.009391297699073452,0.018782595398146903
0.055908203125,0.3487660918577067,0.008967217390368742,0.017934434780737484
0.05615234375,-0.3566837353010058,0.008499580557562583,0.016999161115125165
0.056396484375,0.1162197388796683,0.007990444088680864,0.015980888177361728
0.056640625,0.03022800073853661,0.0074420807866297164,0.014884161573259433
0.056884765625,-0.3189432033327681,0.006856970470140455,0.01371394094028091
0.05712890625,1.0782098345974538,0.0062377899347910255,0.012475579869582051
0.057373046875,0.32254691296529003,0.00558740180628442,0.01117480361256884
0.0576171875,-1.0076624510043979,0.004908842324405783,0.009817684648811565
0.057861328125,0.09743246548697046,0.0042053081022566325,0.008410616204513265
0.05810546875,-0.32741309047275347,0.0034801419114405506,0.006960283822881101
0.058349609375,0.4289534849479292,0.0027368175498172103,0.005473635099634421
0.05859375,-0.3942814453621356,0.0019789238542147207,0.003957847708429441
0.058837890625,-0.05615807280738929,0.0012101479260602187,0.0024202958521204374
0.05908203125,0.2529278971334479,0.00043425764321933013,0.0008685152864386603
0.059326171875,0.43253268062145545,-0.0003449164636052774,-0.0006898329272105548
0.0595703125,-0.6012717034147016,-0.0011234998868134942,-0.0022469997736269884
0.059814453125,-0.16914821120314286,-0.0018975932826686707,-0.0037951865653373415
0.06005859375,-0.24013594756579718,-0.002663291985319096,-0.005326583970638192
0.060302734375,-0.3300813220857339,-0.003416705798877946,-0.006833411597755892
0.060546875,0.8785731411714016,-0.004153978969146785,-0.00830795793829357
0.060791015625,0.19761954524666245,-0.004871310233815306,-0.009742620467630612
0.06103515625,-0.6360069500152217,-0.005564972847699093,-0.011129945695398186
0.061279296875,0.4526996390495716,-0.0062313344778164225,-0.012462668955632845
0.0615234375,1.0542112216444453,-0.006866876861871461,-0.013733753723742923
0.061767578125,0.5087644151525456,-0.007468215123027821,-0.014936430246055642
0.06201171875,-0.7677170996107443,-0.00803211663373759,-0.01606423326747518
0.062255859375,-0.2506725557549766,-0.00855551932185094,-0.01711103864370188
0.0625,0.6244200252800288,-0.009035549313282555,-0.01807109862656511
0.062744140625,-0.3633042706165502,-0.009469537807159827,-0.018939075614319654
0.06298828125,0.21205467699148428,-0.009855037081629938,-0.019710074163259875
0.063232421875,0.3771271911833085,-0.010189835531359881,-0.020379671062719762
0.0634765625,-0.4739372074302648,-0.0104719716412233,-0.0209439432824466
0.063720703125,-0.040462424835625746,-0.010699746804725702,-0.021399493609451405
0.06396484375,-1.6315054069349024,-0.01087173690036608,-0.02174347380073216
0.064208984375,-0.523180623211501,-0.010986802544356149,-0.021973605088712298
0.064453125,-0.13732817364048225,-0.0110440979439021,-0.0220881958878042
0.064697265625,-0.6349346692640032,-0.011043078281578467,-0.022086156563156933
0.06494140625,0.8052221463976514,-0.010983505568166142,-0.021967011136332284
0.065185546875,-0.7259361418889763,-0.010865452908659968,-0.021730905817319936
0.0654296875,-0.23071155048243738,-0.010689307133945503,-0.021378614267891005
0.065673828125,0.05491451888418032,-0.010455769758865351,-0.020911539517730702
0.06591796875,0.7104707882970513,-0.01016585623600638,-0.02033171247201276
0.066162109375,-0.7277519690732189,-0.00982089348349922,-0.01964178696699844
0.06640625,0.5721593604030917,-0.009422515674388093,-0.018845031348776187
0.066650390625,-0.0038561277748613235,-0.008972658284654848,-0.017945316569309696
0.06689453125,-0.49922787593069384,-0.008473550406718405,-0.01694710081343681
0.067138671875,0.22312403178650778,-0.007927705345127602,-0.015855410690255204
0.0673828125,0.09219193826556821,-0.007337909521166801,-0.014675819042333602
0.067626953125,-0.3068156483025446,-0.0067072097231472595,-0.013414419446294519
0.06787109375,0.02886214374580887,-0.006038898749200588,-0.012077797498401176
0.068115234375,-0.19799329793025128,-0.0053364994993711735,-0.010672998998742347
0.068359375,0.05215492504196872,-0.004603747583655303,-0.009207495167310606
0.068603515625,0.32722076473822065,-0.0038445725223026687,-0.007689145044605337
0.06884765625,0.789945330448564,-0.0030630776241121036,-0.006126155248224207
0.069091796875,-0.6211712680509893,-0.002263518637564745,-0.00452703727512949
0.0693359375,1.0650664060497583,-0.0014502812783750776,-0.0029005625567501553
0.069580078125,-0.9766717575066031,-0.000627857745352107,-0.001255715490704214
0.06982421875,-0.07569336986207278,0.00019917765571887114,0.00039835531143774227
0.070068359375,0.29518479689547567,0.0010261936531874172,0.0020523873063748345
0.0703125,0.1423444616495016,0.001848527781985263,0.003697055563970526
0.070556640625,-0.30868824726255967,0.0026615126477372497,0.005323025295474499
0.07080078125,-0.10060062264108448,0.0034605025375531355,0.006921005075106271
0.071044921875,-0.24225956710145216,0.004240900227964238,0.008481800455928477
0.0712890625,-0.2896841946353938,0.004998183836711987,0.009996367673423974
0.071533203125,0.43052898207269247,0.005727933562180153,0.011455867124360307
0.07177734375,0.1849336011347445,0.00642585815222082,0.01285171630444164
0.072021484375,-0.33936697668733423,0.007087820942992865,0.01417564188598573
0.072265625,0.457509803024859,0.007709865308233657,0.015419730616467314
0.072509765625,0.16193799979844933,0.008288239360144677,0.016576478720289355
0.07275390625,0.41525047916428554,0.008819419744805495,0.01763883948961099
0.072998046875,0.3241145553395554,0.009300134377749274,0.01860026875549855
0.0732421875,-0.4047701214919942,0.009727383969041924,0.019454767938083848
0.073486328125,-0.2699920579065794,0.010098462191905399,0.020196924383810797
0.07373046875,0.3840577769162374,0.010410974354606448,0.020821948709212897
0.073974609375,0.3158479871587143,0.010662854441981916,0.02132570888396383
0.07421875,0.00040158341849680194,0.010852380400570868,0.021704760801141736
0.074462890625,0.06964187920423703,0.010978187549846035,0.02195637509969207
0.07470703125,0.6498717279056622,0.011039280011449687,0.022078560022899374
0.074951171875,-0.28475065435931196,0.011035040058603016,0.022070080117206032
0.0751953125,0.2845139258839468,0.010965235298927864,0.021930470597855727
0.075439453125,-0.0902663026012035,0.010830023615743539,0.021660047231487078
0.07568359375,-0.0982106458081883,0.010629955805421849,0.021259911610843698
0.075927734375,0.5597544018551315,0.01036597586153643,0.02073195172307286
0.076171875,0.4227475933642742,0.010039418870259298,0.020078837740518597
0.076416015625,0.4164068244959823,0.009652006495663036,0.019304012991326072
0.07666015625,0.6619452436253673,0.00920584004820281,0.01841168009640562
0.076904296875,0.01920531196097225,0.008703391144592726,0.017406782289185452
0.0771484375,0.3491239756299518,0.008147489982469848,0.016294979964939695
0.077392578125,-0.1475920670281648,0.007541311268563224,0.015082622537126448
0.07763671875,0.16897153409868002,0.006888357854458957,0.013776715708917914
0.077880859375,-0.05887908503446127,0.0061924421493810234,0.012384884298762047
0.078125,0.05395564789094602,0.005457665394586924,0.010915330789173849
0.078369140625,0.30226690761736763,0.0046883948989107985,0.009376789797821597
0.07861328125,-0.40522110226716646,0.0038892393495697855,0.007778478699139571
0.078857421875,1.0492586601692093,0.0030650223264791754,0.006130044652958351
0.0791015625,-0.50078793658795,0.002220754161900991,0.004441508323801982
0.079345703125,-0.6057327040936931,0.0013616023001730255,0.002723204600346051
0.07958984375,0.5795482970744703,0.0004928603244364078,0.0009857206488728155
0.079833984375,0.3954512628100719,-0.0003800841713959974,-0.0007601683427919949
0.080078125,0.31080812584926953,-0.0012517826768080609,-0.0025035653536161218
0.080322265625,0.3120559950051315,-0.0021167596270084753,-0.0042335192540169505
0.08056640625,-0.009092933250660004,-0.0029695468272026935,-0.005939093654405387
0.080810546875,-0.4524319039684601,-0.003804718225544328,-0.007609436451088656
0.0810546875,0.03328535428114775,-0.00461692481571542,-0.00923384963143084
0.081298828125,-0.34398178520168593,-0.005400929445630085,-0.01080185889126017
0.08154296875,0.4814082254031899,-0.006151641305685695,-0.01230328261137139
0.081787109375,-0.08039284061942374,-0.006864149868354419,-0.013728299736708837
0.08203125,-0.42028235644700873,-0.007533758050752931,-0.015067516101505862
0.082275390625,-0.16884893519968336,-0.008156014373186629,-0.016312028746373258
0.08251953125,0.19773898324825684,-0.008726743889555326,-0.01745348777911065
0.082763671875,-0.29110435407193375,-0.009242077669946377,-0.018484155339892755
0.0830078125,-0.4208086784049456,-0.009698480621729925,-0.01939696124345985
0.083251953125,0.11175082830295383,-0.010092777443002321,-0.020185554886004643
0.08349609375,0.11206110904308195,-0.010422176511279437,-0.020844353022558874
0.083740234375,-0.2641558792064569,-0.010684291520891983,-0.021368583041783965
0.083984375,-0.2463963135037017,-0.010877160694540308,-0.021754321389080615
0.084228515625,0.10502570527094332,-0.01099926340787482,-0.02199852681574964
0.08447265625,-0.7350917048293805,-0.011049534080718453,-0.022099068161436905
0.084716796875,-0.714759260392844,-0.011027373204566386,-0.022054746409132773
0.0849609375,-0.37015476601942027,-0.010932655393202241,-0.021865310786404482
0.085205078125,-0.11748931021748943,-0.010765734361565808,-0.021531468723131615
0.08544921875,0.14492633804171084,-0.010527444757291452,-0.021054889514582904
0.085693359375,0.7274590076852798,-0.010219100789496163,-0.020438201578992326
0.0859375,0.4189873199806991,-0.009842491620310572,-0.019684983240621144
0.086181640625,-0.08936913848789847,-0.009399873506184915,-0.01879974701236983
0.08642578125,-0.01840206264937344,-0.008893958698029024,-0.017787917396058048
0.086669921875,-0.5095925834505207,-0.008327901131616262,-0.016655802263232523
0.0869140625,-0.016961846958442828,-0.007705278962247861,-0.015410557924495721
0.087158203125,-0.15135939348034957,-0.0070300740202804265,-0.014060148040560853
0.08740234375,0.15505263188243518,-0.006306648286609564,-0.012613296573219128
0.087646484375,-0.41915518928557616,-0.005539717509414671,-0.011079435018829341
0.087890625,0.25493893501534615,-0.004734322105240018,-0.009468644210480036
0.088134765625,0.7624736609926324,-0.003895795508656522,-0.007791591017313044
0.08837890625,-0.057409804383576624,-0.0030297301551478256,-0.006059460310295651
0.088623046875,0.1987139197481301,-0.0021419413013406374,-0.004283882602681275
0.0888671875,0.34383356695047007,-0.0012384289050861746,-0.002476857810172349
0.089111328125,-0.20093557374797058,-0.0003253378050524453,-0.0006506756101048906
0.08935546875,0.11263732444995994,0.0005910835447515613,0.0011821670895031226
0.089599609375,0.0078007259067584345,0.0015045255158610044,0.0030090510317220087
0.08984375,0.05124670991383606,0.002408660639420197,0.004817321278840394
0.090087890625,-0.38320770438732393,0.0032971875404092807,0.0065943750808185615
0.09033203125,0.016418962299603237,0.00416387517013188,0.00832775034026376
0.090576171875,0.2540017526509054,0.005002607028180536,0.010005214056361072
0.0908203125,0.7313792289578341,0.005807425060313272,0.011614850120626545
0.091064453125,0.4862079859586662,0.006572572916062792,0.013145145832125584
0.09130859375,1.0838837670053016,0.0072925382495235835,0.014585076499047167
0.091552734375,-0.37571168769535174,0.007962093748672992,0.015924187497345983
0.091796875,0.4447366549431476,0.008576336582808522,0.017152673165617045
0.092041015625,0.10080172883342006,0.009130725964244187,0.018261451928488374
0.09228515625,1.1045225851381386,0.00962111852930238,0.01924223705860476
0.092529296875,-0.3941053414227312,0.010043801254844558,0.020087602509689117
0.0927734375,-0.40946539945031657,0.010395521640071438,0.020791043280142876
0.093017578125,-0.28902280782297685,0.010673514899034243,0.021347029798068486
0.09326171875,-1.0510723342277395,0.010875527927163956,0.021751055854327912
0.093505859375,-0.25187767101532577,0.01099983982505477,0.02199967965010954
0.09375,-0.3685210519922241,0.011045278784624864,0.022090557569249727
0.093994140625,0.08620812840460187,0.011011235166498053,0.022022470332996105
0.09423828125,0.18177565851144306,0.010897670622863346,0.021795341245726692
0.094482421875,0.9487905427549626,0.010705123147019406,0.02141024629403881
0.0947265625,0.4856466270521508,0.010434707959125638,0.020869415918251276
0.094970703125,-0.27836371366402607,0.010088114167175493,0.020176228334350985
0.09521484375,-0.4395397385014978,0.00966759717268118,0.01933519434536236
0.095458984375,0.25513555257505466,0.009175966821801817,0.018351933643603633
